"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_symbol"
"ENSMUSG00000028011",9.57640017971181,0.0269842726818388,0.229634728262803,0.764388226301491,0.997992378041651,"Tdo2"
"ENSMUSG00000028012",1.29539931240031,-0.00195249026114181,0.278410485740454,0.973544217483826,0.998888644277007,"Rrh"
"ENSMUSG00000028013",1525.81421127582,0.00499410452402697,0.192410549015742,0.965100417461634,0.998888644277007,"Ppa2"
"ENSMUSG00000028015",1413.30307248883,-0.0365586182276175,0.209065799734737,0.730550183768018,0.997992378041651,"Ctso"
"ENSMUSG00000028016",1132.31482017756,0.126696113169793,0.199089226050224,0.270612133960121,0.780788333435425,"Ints12"
"ENSMUSG00000028017",67.1906240026551,-0.106500521253021,0.199243752184881,0.349925747784805,0.84053594163998,"Egf"
"ENSMUSG00000028018",599.470149990557,0.194296565841625,0.182255008755172,0.106552751557711,0.592580836764514,"Gstcd"
"ENSMUSG00000028019",1249.57607426995,0.067761475347504,0.191039433828189,0.556905436114781,0.968140711905544,"Pdgfc"
"ENSMUSG00000028020",357.653051112045,0.240524238269686,0.298980453045509,0.035844601868453,0.395713389641231,"Glrb"
"ENSMUSG00000028023",271.817616694066,0.00853201254785429,0.305324876477316,0.867837714106448,0.997992378041651,"Pitx2"
"ENSMUSG00000028024",28.4270531783343,0.0395703499805353,0.328298548154174,0.458409643479357,0.917710653134596,"Enpep"
"ENSMUSG00000028028",717.081103621364,-0.0263211691025317,0.206030521697586,0.807043715836933,0.997992378041651,"Alpk1"
"ENSMUSG00000028029",7309.38849737916,0.0852349524236292,0.210208785261938,0.429727700121946,0.899555743437474,"Aimp1"
"ENSMUSG00000028030",799.832864805235,-0.163616434725022,0.161386086567489,0.166705618321778,0.680203473838862,"Tbck"
"ENSMUSG00000028031",173.379116831867,0.346602593181245,0.66976521921542,0.0130677783617865,0.249823470144842,"Dkk2"
"ENSMUSG00000028032",3628.12872019434,0.00989609215683665,0.163780555370246,0.933019494377954,0.99877018664832,"Papss1"
"ENSMUSG00000028034",4572.08947770906,0.121025960121326,0.188437457530549,0.302657424060151,0.806075157141502,"Fubp1"
"ENSMUSG00000028035",1750.85219899398,0.187633693468404,0.161856787612701,0.113759672124357,0.607218679404439,"Dnajb4"
"ENSMUSG00000028036",155.223722534714,-0.0239833205565503,0.235644765895983,0.777411355455312,0.997992378041651,"Ptgfr"
"ENSMUSG00000028037",104.924259108905,0.088102558708433,0.237764700546713,0.343735427046305,0.835322185213929,"Ifi44"
"ENSMUSG00000028039",117.143188590194,0.202266443320066,0.24962156234264,0.0694162009282325,0.512712579443079,"Efna3"
"ENSMUSG00000028040",487.710136359723,-0.187983737508745,0.164794626026783,0.114561995138822,0.607218679404439,"Efna4"
"ENSMUSG00000028041",3893.54532745211,-0.0462217664277246,0.190982742779055,0.687680003886911,0.997992378041651,"Adam15"
"ENSMUSG00000028042",1687.09008330418,0.00470775498324147,0.193206966037583,0.967015263467447,0.998888644277007,"Zbtb7b"
"ENSMUSG00000028044",3220.91917958966,0.233742299935772,0.278533765767692,0.0409866133444369,0.416463854164887,"Cks1b"
"ENSMUSG00000028047",2758.25579316447,-0.120491270184959,0.214903388348547,0.267534719317438,0.778496236906836,"Thbs3"
"ENSMUSG00000028048",3354.8203464019,-0.0780230219578182,0.159838739172557,0.506554335677578,0.943442860500881,"Gba"
"ENSMUSG00000028049",2064.70608489516,-0.0699240039833605,0.167264292795454,0.554092997738589,0.96689575635124,"Scamp3"
"ENSMUSG00000028051",15.9813381118367,0.23783423759933,0.335488766624876,0.0348273477030328,0.390313767628529,"Hcn3"
"ENSMUSG00000028053",2705.41241383707,-0.156453885588157,0.204559233312836,0.174926492965899,0.688521779954591,"Ash1l"
"ENSMUSG00000028057",2610.31272674572,0.0936678740817833,0.19551275105768,0.414016618059002,0.886824232205379,"Rit1"
"ENSMUSG00000028059",6262.46176405848,0.0510104018409767,0.192859547035922,0.65576460336215,0.997992378041651,"Arhgef2"
"ENSMUSG00000028060",3516.01073765046,-0.11691474982676,0.191344064659075,0.316267266824502,0.816401502714595,"Khdc4"
"ENSMUSG00000028062",2372.52228940237,0.0251567628357144,0.177934440098042,0.830644774508199,0.997992378041651,"Lamtor2"
"ENSMUSG00000028063",24167.1090650117,-0.0405634690996846,0.17734460261056,0.730518615339973,0.997992378041651,"Lmna"
"ENSMUSG00000028064",16.0433840484312,0.022057686736119,0.243436241021688,0.779062810852978,0.997992378041651,"Sema4a"
"ENSMUSG00000028066",1093.48225809476,0.196525613740276,0.227431606579249,0.0851590768082878,0.549307900429719,"Pmf1"
"ENSMUSG00000028068",545.433752526906,-0.106192355752427,0.206527674747481,0.339122954183133,0.83290230218249,"Iqgap3"
"ENSMUSG00000028069",993.590257240571,0.113896794175249,0.175807497109682,0.337295113606274,0.83168645000917,"Gpatch4"
"ENSMUSG00000028070",5699.84923811453,0.09100931393717,0.217563216589062,0.383582021904605,0.867298332851083,"Naxe"
"ENSMUSG00000028071",0.307132745265734,0.00815518577769338,0.365261225581018,0.828376546020946,0.997992378041651,"Sh2d2a"
"ENSMUSG00000028072",0.524490997059383,-0.0395514486767809,0.370042990219257,0.390273275997327,0.870344609637698,"Ntrk1"
"ENSMUSG00000028073",190.520824274575,0.06293058597668,0.252213469001405,0.4354312006406,0.902907121674663,"Pear1"
"ENSMUSG00000028076",769.395433140077,-0.0541776022303567,0.212407564487613,0.605031599769833,0.985997187477727,"Cd1d1"
"ENSMUSG00000028078",602.761343665141,-0.191584930123522,0.214674582978246,0.0988080477999922,0.57849003268325,"Dclk2"
"ENSMUSG00000028080",488.09662782261,-0.177781194805278,0.20361568348607,0.129016733312945,0.630891518235586,"Lrba"
"ENSMUSG00000028081",80395.5310782523,0.181017441730891,0.221822338913794,0.110231116073986,0.600025912690266,"Rps3a1"
"ENSMUSG00000028082",4876.96518656395,-0.221591738331359,0.203667899832034,0.0654871511296193,0.501151080212643,"Sh3d19"
"ENSMUSG00000028085",632.089033852388,0.0427486824795888,0.202534470849521,0.697775523959277,0.997992378041651,"Gatb"
"ENSMUSG00000028086",1319.58619784987,-0.223288218605466,0.158102035592449,0.0589131393109155,0.483147514716595,"Fbxw7"
"ENSMUSG00000028088",233.988625575417,-0.0268001397142308,0.201459366748961,0.808057728992627,0.997992378041651,"Fmo5"
"ENSMUSG00000028089",469.528598066495,0.042161261162087,0.199952588975451,0.704960751522161,0.997992378041651,"Chd1l"
"ENSMUSG00000028093",389.465638963539,-0.201921515535437,0.165497580705541,0.0908559959232389,0.564768707627547,"Acp6"
"ENSMUSG00000028096",784.688366734429,0.0181062164962135,0.149325822245406,0.87503245691806,0.997992378041651,"Gpr89"
"ENSMUSG00000028098",1453.62938962341,0.0414456759402471,0.133049964146068,0.70462380427659,0.997992378041651,"Rnf115"
"ENSMUSG00000028099",1237.62779850184,-0.0292735232297059,0.140576282667662,0.794444747906581,0.997992378041651,"Polr3c"
"ENSMUSG00000028100",64.4511107583254,-0.150895227774766,0.222599562865338,0.167439299210248,0.681469270872041,"Nudt17"
"ENSMUSG00000028101",1216.17862593867,-0.110327247316874,0.187023651385719,0.34723101440437,0.838039940152667,"Pias3"
"ENSMUSG00000028102",934.75974740027,0.0967593889494667,0.163675437621862,0.412507911417934,0.885711561365116,"Pex11b"
"ENSMUSG00000028104",1161.02715243167,-0.00498338383983433,0.153699383810253,0.965788555735203,0.998888644277007,"Polr3gl"
"ENSMUSG00000028106",1449.5153355055,-0.111010448523291,0.176014642400013,0.349466578531211,0.8400472017857,"Rprd2"
"ENSMUSG00000028107",720.29778751936,0.128872636854154,0.161212285954508,0.274719885686082,0.781781379332727,"Tars2"
"ENSMUSG00000028108",5532.17110260965,-0.0784324771819717,0.203241463563033,0.479836141377897,0.928621985814776,"Ecm1"
"ENSMUSG00000028111",6686.74548934751,0.152248215184473,0.233874447772619,0.151009917373694,0.657376143821412,"Ctsk"
"ENSMUSG00000028114",816.142516440136,0.0716953247645704,0.142586904803008,0.526168115068132,0.952804849086551,"Mettl14"
"ENSMUSG00000028115",6.43386401458737,0.0345146837740592,0.245636077963724,0.66099980075611,0.997992378041651,"Bnipl"
"ENSMUSG00000028116",0.905825892987042,-0.01288927064015,0.338522730359673,0.768991415385542,0.997992378041651,"Myoz2"
"ENSMUSG00000028121",92.1637862683449,0.144811692761123,0.305824757094064,0.111659415678923,0.603339551183365,"Bcar3"
"ENSMUSG00000028124",2085.33020175717,0.198667784582846,0.135677447624827,0.0724673032675763,0.517943980745821,"Gclm"
"ENSMUSG00000028125",21.1321285999335,0.139783031403759,0.239048451671345,0.171761707247726,0.686260416020532,"Abca4"
"ENSMUSG00000028126",2990.1502255451,0.136072503466387,0.122305179131099,0.191118573841238,0.705706357027474,"Pip5k1a"
"ENSMUSG00000028127",3112.55738061917,0.0103194050961893,0.148294494663727,0.928400493149947,0.998677359262954,"Abcd3"
"ENSMUSG00000028128",15815.9235012188,-0.0144402675187471,0.191610096380835,0.899600896599887,0.997992378041651,"F3"
"ENSMUSG00000028132",10.875826978701,-0.0356359709047564,0.248115287659404,0.644832738587952,0.997992378041651,"Tlcd4"
"ENSMUSG00000028133",200.751828317335,-0.0168542286202305,0.185421497429256,0.884745777226024,0.997992378041651,"Rwdd3"
"ENSMUSG00000028134",1862.95469256908,0.248141662913421,0.159429674629377,0.0366809215903449,0.398797686462418,"Ptbp2"
"ENSMUSG00000028136",2181.01265579565,-0.0842621132653224,0.17312705987512,0.476660560351343,0.926806138017579,"Snx27"
"ENSMUSG00000028137",15.6648422183611,-0.51058241373807,0.664358523374626,0.00464310831187394,0.141238344597786,"Celf3"
"ENSMUSG00000028138",3970.22068006896,0.0487468510951255,0.182076497276464,0.677423993522746,0.997992378041651,"Adh5"
"ENSMUSG00000028139",18.4379751222593,0.172795613774849,0.304052407536528,0.0800746681003157,0.536832487311401,"Riiad1"
"ENSMUSG00000028140",2809.50276439819,0.0789761174189729,0.190781471600242,0.494790970984171,0.936169445819943,"Mrpl9"
"ENSMUSG00000028141",4.24160897939017,0.078372162725698,0.290023151021036,0.285774752152452,0.790234096554983,"Oaz3"
"ENSMUSG00000028145",389.08036409776,0.164561991587387,0.211150078720765,0.149731863902716,0.656208849569528,"Them4"
"ENSMUSG00000028149",1415.4294913627,-0.0259268944774662,0.180040740219806,0.82514172914628,0.997992378041651,"Rap1gds1"
"ENSMUSG00000028150",6.2834787558268,0.00581466992235663,0.243952821270343,0.939921066360251,0.998803694500006,"Rorc"
"ENSMUSG00000028152",3003.33401469351,-0.123218856133571,0.161402549909529,0.29626818313314,0.800452492498338,"Tspan5"
"ENSMUSG00000028156",5614.95562089716,0.246010154505358,0.238318623986222,0.0393703338402535,0.41029534855439,"Eif4e"
"ENSMUSG00000028158",171.365875569739,0.0376101592497995,0.204279116291762,0.730112685100792,0.997992378041651,"Mttp"
"ENSMUSG00000028159",716.438445603763,-0.127781663818855,0.169853531704794,0.282328051746944,0.788187354317091,"Dapp1"
"ENSMUSG00000028161",4656.72434572082,0.145890886506014,0.150837785547457,0.207959827451338,0.721339121381295,"Ppp3ca"
"ENSMUSG00000028163",3346.95102042179,-0.166458862752693,0.189173077019694,0.16161542788741,0.674105970150207,"Nfkb1"
"ENSMUSG00000028164",2406.58469076284,0.0051238102448203,0.198217327385308,0.963424131636163,0.998888644277007,"Manba"
"ENSMUSG00000028165",4025.97517269934,0.209358065199735,0.225330495618484,0.0715221906908876,0.51569886227698,"Cisd2"
"ENSMUSG00000028167",1771.71306382745,-0.0155839258389255,0.212654570334643,0.879985159551173,0.997992378041651,"Bdh2"
"ENSMUSG00000028172",0.35230954865505,0.00347029030944588,0.363220667597388,0.926363416085566,0.998398875236137,"Tacr3"
"ENSMUSG00000028173",35912.9344746829,0.100335787848933,0.189449225737152,0.38944787364826,0.869929384822329,"Wls"
"ENSMUSG00000028174",14.3661502683005,-0.166996604464194,0.451926620090776,0.0605758862915888,0.488645556187827,"Rpe65"
"ENSMUSG00000028175",736.520768885364,0.176549615040839,0.241918483541529,0.102737903704954,0.586998666097313,"Depdc1a"
"ENSMUSG00000028176",8.607435084579,-0.200096318377173,0.473389407038286,0.0432986755352679,0.426691406303859,"Lrrc7"
"ENSMUSG00000028177",0.779999170422435,-0.00833238364737709,0.333906096823476,0.850789783959111,0.997992378041651,"1810013D15Rik"
"ENSMUSG00000028179",979.557292128792,2.51264580680513,0.52982284331781,1.32494955344093e-07,6.11984734808985e-05,"Cth"
"ENSMUSG00000028180",7576.34964278289,0.207228080928359,0.205186612204632,0.0817631382942558,0.540510782202129,"Zranb2"
"ENSMUSG00000028182",81.6603411979059,0.0227832792145749,0.215147346367111,0.82247525208479,0.997992378041651,"Lrriq3"
"ENSMUSG00000028184",2033.94750760238,-0.100807376312792,0.199999683415035,0.374007123189394,0.860387823639524,"Adgrl2"
"ENSMUSG00000028186",1.03193027295655,-0.0403727600328211,0.32910877584552,0.450359309584711,0.912646250695806,"Uox"
"ENSMUSG00000028187",2513.85287796182,0.151339238325675,0.227591978549157,0.160283409108154,0.672577944100964,"Rpf1"
"ENSMUSG00000028188",161.0236322009,-0.0805742191142429,0.199645639399817,0.474490691167858,0.925997903859047,"Spata1"
"ENSMUSG00000028189",939.085820601396,0.027686497298566,0.196793092427168,0.805678151375398,0.997992378041651,"Ctbs"
"ENSMUSG00000028191",2958.38952237995,0.18408060900875,0.194368492328991,0.122099821845366,0.617807901379545,"Bcl10"
"ENSMUSG00000028194",938.866289609837,0.131073889793877,0.210133060239068,0.239986194549834,0.752787158407228,"Ddah1"
"ENSMUSG00000028195",4463.88223493163,-0.0127651047830588,0.198437140877536,0.908986505436929,0.998379828009834,"Ccn1"
"ENSMUSG00000028197",18.0111971787297,-0.0396724168042889,0.236855846109395,0.642932441865068,0.997992378041651,"Col24a1"
"ENSMUSG00000028199",1556.47800561043,0.102827511284512,0.191038817798794,0.376497337130961,0.86212701605638,"Cryz"
"ENSMUSG00000028207",6409.83096683857,0.103370736223675,0.189282943226862,0.375775869444323,0.861838857869024,"Asph"
"ENSMUSG00000028211",9171.21148581333,-0.318185124728966,0.156196663863001,0.00722734917830588,0.183277072398098,"Trp53inp1"
"ENSMUSG00000028212",1134.49107913657,0.623132743585898,0.578451081863652,0.00156511002240134,0.0695586526450741,"Ccne2"
"ENSMUSG00000028214",1566.77801771327,0.227510421711367,0.319281383637182,0.040272691158371,0.41466880714241,"Gem"
"ENSMUSG00000028217",17.5749253217378,0.0189323296121256,0.235658144495647,0.822612417060649,0.997992378041651,"Cdh17"
"ENSMUSG00000028218",4161.11006920211,0.15646579681652,0.207562761210162,0.171838262348851,0.686260416020532,"Fam92a"
"ENSMUSG00000028221",2261.45368475271,0.321077541873868,0.135779130678761,0.00371085059764769,0.123215483387362,"Pip4p2"
"ENSMUSG00000028222",0.494290353926623,0.0238566844250656,0.379962783526264,0.540162065196164,0.959735676491549,"Calb1"
"ENSMUSG00000028223",3322.18833209907,0.122378739840357,0.214688033153699,0.26133211765341,0.772621878504823,"Decr1"
"ENSMUSG00000028224",1491.56719295772,0.211816063508761,0.167487940235741,0.0771801542646035,0.530377755103144,"Nbn"
"ENSMUSG00000028226",610.183037185517,2.63697030730157,0.61575432829091,5.96459389191943e-07,0.000214278035567206,"Mmp16"
"ENSMUSG00000028228",3941.67327718897,0.201431149741638,0.167034060565218,0.092228438875622,0.567050344653397,"Cpne3"
"ENSMUSG00000028229",882.151378914717,0.062008720702541,0.213961600133371,0.551881968761536,0.965424428357893,"Rmdn1"
"ENSMUSG00000028232",1760.41338373251,0.26352088507204,0.241922280757828,0.0300594453249012,0.369250659054567,"Tmem68"
"ENSMUSG00000028233",1299.64751285687,0.218646844441946,0.136223689049629,0.048582962274673,0.447364507723991,"Tgs1"
"ENSMUSG00000028234",59974.9323444281,0.207678732641068,0.225665078693706,0.0731735667889212,0.519118891542028,"Rps20"
"ENSMUSG00000028238",4.96137539332863,-0.0432699911388992,0.271855702692295,0.524034341524404,0.951362745877598,"Atp6v0d2"
"ENSMUSG00000028240",0.361642899970826,-0.00778383852097625,0.360589332911952,0.83954253935987,0.997992378041651,"Cyp7a1"
"ENSMUSG00000028243",1294.19589732803,0.173899824836324,0.157815935729162,0.139630451333719,0.644017546884558,"Ubxn2b"
"ENSMUSG00000028245",2468.33052109088,-0.155778952827318,0.177247309723577,0.19218171786868,0.707119033775026,"Nsmaf"
"ENSMUSG00000028246",918.100109971007,-0.0729548901376854,0.180071223362069,0.535576476165443,0.957271832387496,"Faxc"
"ENSMUSG00000028247",1194.76784445091,0.291033882989055,0.270795546189241,0.0193179773670037,0.305054214026201,"Coq3"
"ENSMUSG00000028248",6968.21160143023,-0.11279058555169,0.216735918835138,0.292177165720094,0.796947650376037,"Pnisr"
"ENSMUSG00000028249",12086.3390079933,0.232902226461117,0.202615551262676,0.0546326754867219,0.46939514477605,"Sdcbp"
"ENSMUSG00000028251",1006.23616360298,0.168396406654894,0.223144672236427,0.130685096477492,0.632999386272658,"Tstd3"
"ENSMUSG00000028252",2219.42120466721,0.330450699766126,0.211006505032799,0.0097136006870789,0.214196074485919,"Ccnc"
"ENSMUSG00000028255",0.852114803887648,0.0182154018304736,0.332346833900148,0.694147232684167,0.997992378041651,"Clca1"
"ENSMUSG00000028256",918.629794766058,0.213478566888334,0.178354522109638,0.0774215210491473,0.530775184331808,"Odf2l"
"ENSMUSG00000028259",0.281926166354795,0.00707001529313016,0.364307760545757,0.851079903280967,0.997992378041651,"Fhl5"
"ENSMUSG00000028261",1062.97456285411,0.574607636942414,0.322406415081735,0.000337534467076418,0.0233440281427771,"Ndufaf4"
"ENSMUSG00000028262",3.8854740843558,0.00618049304940087,0.277238354902115,0.917196325148167,0.998398875236137,"Clca3a2"
"ENSMUSG00000028266",2562.6714444722,-0.0699120189843561,0.151089152644903,0.545546726383033,0.963084331464887,"Lmo4"
"ENSMUSG00000028268",576.971790947396,-0.065180868799727,0.235207550461539,0.471231846180788,0.924100298204113,"Gbp3"
"ENSMUSG00000028270",1209.17394555472,-0.0772709361937392,0.237645247762892,0.396404435615247,0.874552911351203,"Gbp2"
"ENSMUSG00000028271",1930.82234803434,0.150533601355516,0.193071136728089,0.200695582729582,0.71498529821649,"Gtf2b"
"ENSMUSG00000028273",6360.85833410161,-0.274423471221978,0.103133129929203,0.0029095333369156,0.106013699627471,"Pdlim5"
"ENSMUSG00000028274",1121.8594152763,0.26643760742782,0.218304122881513,0.0302891976579131,0.370255381200179,"Rngtt"
"ENSMUSG00000028277",4014.19779266987,0.10284355555763,0.157726901798907,0.380350307292802,0.864118366032714,"Ube2j1"
"ENSMUSG00000028278",229.209387604133,-0.0633300809369917,0.228232636070862,0.504000677662669,0.941414353605898,"Rragd"
"ENSMUSG00000028280",0.180536931070735,-0.00283764769157338,0.363652822822611,0.939576244307761,0.998803694500006,"Gabrr1"
"ENSMUSG00000028282",950.100134139886,0.0813111194335879,0.176452272693721,0.491573190675476,0.934678977960242,"Casp8ap2"
"ENSMUSG00000028284",3983.22120495876,0.173421116550408,0.135553131372196,0.116630423802782,0.611175555527301,"Map3k7"
"ENSMUSG00000028287",11.5595732205202,0.0477144446319597,0.226295979199601,0.613386506122567,0.989172890151436,"1700009N14Rik"
"ENSMUSG00000028289",337.85548451295,0.158244708035955,0.227930489689626,0.145408467324875,0.650377903480066,"Epha7"
"ENSMUSG00000028291",2544.98528482231,0.363207610515388,0.151643318279205,0.00192251008773163,0.0798196563872654,"Akirin2"
"ENSMUSG00000028292",1181.7479710672,0.235001051929308,0.198376406730473,0.0532623263187139,0.465909053421644,"Rars2"
"ENSMUSG00000028293",1901.7660729814,0.218686648930523,0.192985524215803,0.0706464855840535,0.51401334030241,"Slc35a1"
"ENSMUSG00000028294",0.546010300918268,-0.0253587465517197,0.383256461745446,0.515324439731999,0.947911144565058,"Cfap206"
"ENSMUSG00000028295",1089.59240076152,0.118055509374159,0.20844088620939,0.288167007179311,0.792612484868147,"Smim8"
"ENSMUSG00000028300",638.622746856946,0.146660169462521,0.15226078795184,0.207071210056664,0.721161856269126,"C9orf72"
"ENSMUSG00000028309",2861.10691938657,0.030781273542725,0.181082578794876,0.792851358559118,0.997992378041651,"Rnf20"
"ENSMUSG00000028312",2215.91360474807,0.169360218440651,0.22254659396563,0.129464827041666,0.631241699577707,"Smc2"
"ENSMUSG00000028318",794.031059585044,0.294755348179267,0.239271615205267,0.018704894906882,0.30013697993884,"Polr1e"
"ENSMUSG00000028322",1313.2352961132,0.300167321602622,0.200613479325934,0.0166680679373763,0.283991013498805,"Exosc3"
"ENSMUSG00000028327",0.457088087684861,-0.0123639576226918,0.368089492544363,0.743643371351903,0.997992378041651,"Stra6l"
"ENSMUSG00000028328",66.642019254316,0.0626800074597855,0.191102684746545,0.586458165238006,0.980385324602669,"Tmod1"
"ENSMUSG00000028329",1656.91029230639,-0.0357733077282674,0.17325883991491,0.761833761542346,0.997992378041651,"Xpa"
"ENSMUSG00000028330",2311.18901733165,0.232975516528839,0.16368966643239,0.0512639104853523,0.458503564527705,"Ncbp1"
"ENSMUSG00000028331",237.071408269785,0.280016912499392,0.182537276591071,0.0230316126051612,0.33188617918947,"Trmo"
"ENSMUSG00000028332",0.260717340971389,0.00768401839356919,0.36522901596422,0.837918771345604,0.997992378041651,"Hemgn"
"ENSMUSG00000028333",9508.44506887722,0.180213509179515,0.160479498443625,0.127712968875139,0.62868909118659,"Anp32b"
"ENSMUSG00000028334",4236.45360928349,0.269647556481501,0.207745169270591,0.0291051498630407,0.364339755094291,"Nans"
"ENSMUSG00000028337",4.5867635187013,-0.0893150604149107,0.375683868751304,0.174759702879867,0.688445701293123,"Coro2a"
"ENSMUSG00000028339",124.918412067961,0.159244687126685,0.269199130599038,0.109821910188034,0.599336071496862,"Col15a1"
"ENSMUSG00000028341",10.6678839457089,-0.284963562950714,0.514998671463687,0.0204806030442733,0.314739873223081,"Nr4a3"
"ENSMUSG00000028343",4985.45505348132,0.197439466868434,0.182009151504131,0.101295204303066,0.583291381466327,"Erp44"
"ENSMUSG00000028344",1047.40501664739,-0.00372586628326022,0.162957175689343,0.974739124788773,0.998888644277007,"Invs"
"ENSMUSG00000028345",1460.07275443762,0.172834277774284,0.159537566868007,0.143226692881048,0.647493472239833,"Tex10"
"ENSMUSG00000028347",1800.52043849572,0.0784861629946753,0.205218440291931,0.475808453042712,0.926556311281046,"Tmeff1"
"ENSMUSG00000028348",16.533711404621,0.0598300374446103,0.234921313294531,0.505294906509444,0.942286484700119,"Cavin4"
"ENSMUSG00000028351",160.014928638872,0.256997715072553,0.238098289976667,0.033467669969255,0.385773062132241,"Brinp1"
"ENSMUSG00000028354",3.88807849766026,0.0403812401351452,0.280883622321967,0.529941695347769,0.95515796055086,"Fmn2"
"ENSMUSG00000028358",637.455106520077,-0.133449111622893,0.207609471619406,0.236171996546761,0.748586816886459,"Zfp618"
"ENSMUSG00000028359",1.37164463929757,-0.138066160255535,0.527761764080929,0.0601588838195995,0.487336174958356,"Orm3"
"ENSMUSG00000028360",3.14228740952553,0.033046274511517,0.255433148859275,0.649283031371766,0.997992378041651,"Slc44a5"
"ENSMUSG00000028362",3.5564337960899,0.0513988681409898,0.354817613818101,0.33379816105136,0.83039847168077,"Tnfsf8"
"ENSMUSG00000028364",7576.84302849271,-0.153316415136397,0.196672875041072,0.190239636672588,0.704573087367293,"Tnc"
"ENSMUSG00000028367",11201.3646046704,0.296255023066561,0.265016545359921,0.0180061611565754,0.294769316635749,"Txn1"
"ENSMUSG00000028369",12963.9347408283,-0.111610992339901,0.255856236837733,0.2206661371029,0.733025751649538,"Svep1"
"ENSMUSG00000028370",803.276882475109,-0.0088594558801064,0.202722663785731,0.935490397902161,0.99877018664832,"Pappa"
"ENSMUSG00000028373",6.36750946458978,0.109091906451204,0.305783869398273,0.175163469353497,0.688521779954591,"Astn2"
"ENSMUSG00000028378",4356.43187537762,0.114830132182104,0.224339302456211,0.268761918093591,0.779873880795246,"Ptgr1"
"ENSMUSG00000028381",14584.5122234848,0.00537424699726245,0.203538366943066,0.960672028461889,0.998888644277007,"Ugcg"
"ENSMUSG00000028382",3071.56744860701,0.139922693577928,0.174216455298015,0.240273062720832,0.75304376245589,"Ptbp3"
"ENSMUSG00000028383",1450.44555590607,0.0678849093415967,0.195359210628677,0.551224782496847,0.96511958511565,"Hsdl2"
"ENSMUSG00000028385",1268.08113866421,0.0241082052502475,0.187238656932129,0.835151287637621,0.997992378041651,"Snx30"
"ENSMUSG00000028389",705.088079957258,0.044737918641246,0.198891312836991,0.689301368856892,0.997992378041651,"Zfp37"
"ENSMUSG00000028391",55.1074858251624,0.0671166547408892,0.18815799941032,0.56331738702453,0.971201727282609,"Wdr31"
"ENSMUSG00000028392",1.42907901508172,-0.043780702106897,0.295852600309641,0.47548091117327,0.926556311281046,"Bspry"
"ENSMUSG00000028393",744.695037158424,0.212525666427986,0.182634399249909,0.078963178786497,0.534658363445935,"Alad"
"ENSMUSG00000028394",2311.08601888469,0.310874364523815,0.251780543778708,0.014521182344239,0.265632887210811,"Pole3"
"ENSMUSG00000028397",1464.91313940336,0.0969619157072893,0.175400410219759,0.413112928823051,0.886080771887604,"Kdm4c"
"ENSMUSG00000028398",1282.31212638328,0.108701678055986,0.210811436434366,0.320417533944403,0.818231061200323,"Dmac1"
"ENSMUSG00000028399",375.804264449319,-0.636656806837727,0.400662465417103,0.000367881509580202,0.0247159042254585,"Ptprd"
"ENSMUSG00000028402",2744.3819211638,-0.0764411875029184,0.208368928278603,0.480526571611853,0.928621985814776,"Mpdz"
"ENSMUSG00000028403",798.339424826029,0.029888137713519,0.113314062937053,0.762594369558995,0.997992378041651,"Zdhhc21"
"ENSMUSG00000028405",1900.08996535072,0.0469641061648168,0.190627675647942,0.683254725475247,0.997992378041651,"Aco1"
"ENSMUSG00000028407",91.3758934702156,0.0555364109942585,0.196140052968677,0.624041882350081,0.993015523153934,"Smim27"
"ENSMUSG00000028409",5740.89375929084,0.2756784287166,0.243530127415634,0.0249716082741004,0.344232296693567,"Smu1"
"ENSMUSG00000028410",11634.4133812232,0.275920828889407,0.166687935410148,0.0222725107270861,0.325143315676935,"Dnaja1"
"ENSMUSG00000028411",1540.9232962315,0.0809197477543197,0.186349768865366,0.488507720656784,0.93303839328328,"Aptx"
"ENSMUSG00000028412",4148.98310668409,0.00816659981385833,0.195623727270703,0.942331933968526,0.998803694500006,"Slc44a1"
"ENSMUSG00000028413",7677.77108545067,-0.0357648863972081,0.17511216071196,0.761686516188299,0.997992378041651,"B4galt1"
"ENSMUSG00000028414",1219.96381797416,-0.0361751477706132,0.182081678452975,0.757333801968502,0.997992378041651,"Fktn"
"ENSMUSG00000028415",0.675258515948588,0.0142532832054487,0.337759252518303,0.747664036867294,0.997992378041651,"Spink4"
"ENSMUSG00000028416",11711.2707968338,0.183169610097694,0.18883070611461,0.12577781449833,0.624908894817915,"Bag1"
"ENSMUSG00000028417",4.79195787887284,0.0758623462691714,0.2687191014825,0.330006822036324,0.826007011688751,"Tal2"
"ENSMUSG00000028419",5114.92904323652,0.17570822713522,0.202642327478964,0.133701915967649,0.637951255934182,"Chmp5"
"ENSMUSG00000028420",750.763823447868,0.0196939392036543,0.178498377759381,0.866932145991487,0.997992378041651,"Tmem38b"
"ENSMUSG00000028423",3968.24889267507,0.159123198545723,0.159420638806781,0.177225777263603,0.69010344099213,"Nfx1"
"ENSMUSG00000028426",11216.0989664602,0.180452376732929,0.152704172707478,0.12152989214567,0.617533182001308,"Rad23b"
"ENSMUSG00000028427",2.17600266226173,-0.0496499084276916,0.296806284720428,0.430058343620338,0.899918219891891,"Aqp7"
"ENSMUSG00000028430",1111.65508560798,0.00920946005240786,0.201829775459108,0.933242813947073,0.99877018664832,"Nol6"
